"cell_id","original_table","row","physical_column","grid_column","span","vertical_merge","row_label","original_value","typeset_value","normalized_original_numbering","numeric_data_cell","metric","before_bold","after_bold","venue_year_added","pdf_numeric_check","tex_file","typeset_tex","verification_status","column_maximum","rank_check","emphasis_authorized_change","pdf_bold_check","pdf_font"
"T02R21C06","2","21","6","6","1","","SGPAN [32]","64.84","64.84","64.84","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{64.84}","PASS_CONTENT","86.32","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R21C07","2","21","7","7","1","","SGPAN [32]","21.71","21.71","21.71","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{21.71}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R21C08","2","21","8","8","1","","SGPAN [32]","32.52","32.52","32.52","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{32.52}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R21C09","2","21","9","9","1","","SGPAN [32]","25.16","25.16","25.16","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{25.16}","PASS_CONTENT","55.22","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R21C10","2","21","10","10","1","","SGPAN [32]","21.83","21.83","21.83","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{21.83}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R21C11","2","21","11","11","1","","SGPAN [32]","7.60","7.60","7.60","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{7.60}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R21C12","2","21","12","12","1","","SGPAN [32]","11.28","11.28","11.28","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{11.28}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R21C13","2","21","13","13","1","","SGPAN [32]","7.90","7.90","7.90","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{7.90}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R22C01","2","22","1","1","1","","SGTG","SGTG","SGTG","SGTG","False","False","False","False","","not_numeric","source/tables/table-02-main-results.tex","SGTG","PASS_CONTENT","","","","",""
"T02R22C02","2","22","2","2","1","","SGTG","35.08","35.08","35.08","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{35.08}","PASS_CONTENT","48.33","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R22C03","2","22","3","3","1","","SGTG","16.87","16.87","16.87","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\textbf{\SGTGnum{16.87}}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T02R22C04","2","22","4","4","1","","SGTG","22.78","22.78","22.78","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\textbf{\SGTGnum{22.78}}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T02R22C05","2","22","5","5","1","","SGTG","17.65","17.65","17.65","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\textbf{\SGTGnum{17.65}}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T02R22C06","2","22","6","6","1","","SGTG","85.49","85.49","85.49","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{85.49}","PASS_CONTENT","86.32","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R22C07","2","22","7","7","1","","SGTG","46.97","46.97","46.97","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\textbf{\SGTGnum{46.97}}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T02R22C08","2","22","8","8","1","","SGTG","60.63","60.63","60.63","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\textbf{\SGTGnum{60.63}}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T02R22C09","2","22","9","9","1","","SGTG","50.38","50.38","50.38","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{50.38}","PASS_CONTENT","55.22","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R22C10","2","22","10","10","1","","SGTG","47.28","47.28","47.28","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\textbf{\SGTGnum{47.28}}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T02R22C11","2","22","11","11","1","","SGTG","23.61","23.61","23.61","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\textbf{\SGTGnum{23.61}}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T02R22C12","2","22","12","12","1","","SGTG","31.49","31.49","31.49","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\textbf{\SGTGnum{31.49}}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T02R22C13","2","22","13","13","1","","SGTG","23.96","23.96","23.96","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\textbf{\SGTGnum{23.96}}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T03R01C01","3","1","1","1","1","restart","Model configuration","Model configuration","Model configuration","Model configuration","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\multirow{2}{*}{\textbf{Model configuration}}","PASS_CONTENT","","","","",""
"T03R01C02","3","1","2","2","4","","Model configuration","VGGSound-GZSLcls","VGGSound-GZSLcls","VGGSound-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\multicolumn{4}{c}{\textbf{VGGSound-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T03R01C03","3","1","3","6","4","","Model configuration","UCF-GZSLcls","UCF-GZSLcls","UCF-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\multicolumn{4}{c}{\textbf{UCF-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T03R01C04","3","1","4","10","4","","Model configuration","ActivityNet-GZSLcls","ActivityNet-GZSLcls","ActivityNet-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\multicolumn{4}{c}{\textbf{ActivityNet-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T03R02C01","3","2","1","1","1","continue","","","","","False","False","False","False","","not_numeric","source/tables/table-03-core-components.tex","","PASS_CONTENT","","","","",""
"T03R02C02","3","2","2","2","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T03R02C03","3","2","3","3","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T03R02C04","3","2","4","4","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T03R02C05","3","2","5","5","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T03R02C06","3","2","6","6","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T03R02C07","3","2","7","7","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T03R02C08","3","2","8","8","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T03R02C09","3","2","9","9","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T03R02C10","3","2","10","10","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T03R02C11","3","2","11","11","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T03R02C12","3","2","12","12","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T03R02C13","3","2","13","13","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-03-core-components.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T03R03C01","3","3","1","1","1","","w/o DSPO","w/o DSPO","w/o DSPO","w/o DSPO","False","False","False","False","","not_numeric","source/tables/table-03-core-components.tex","w/o DSPO","PASS_CONTENT","","","","",""
"T03R03C02","3","3","2","2","1","","w/o DSPO","19.26","19.26","19.26","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{19.26}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R03C03","3","3","3","3","1","","w/o DSPO","9.28","9.28","9.28","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{9.28}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R03C04","3","3","4","4","1","","w/o DSPO","12.53","12.53","12.53","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{12.53}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R03C05","3","3","5","5","1","","w/o DSPO","9.86","9.86","9.86","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{9.86}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R03C06","3","3","6","6","1","","w/o DSPO","40.17","40.17","40.17","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{40.17}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R03C07","3","3","7","7","1","","w/o DSPO","35.37","35.37","35.37","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{35.37}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R03C08","3","3","8","8","1","","w/o DSPO","37.62","37.62","37.62","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{37.62}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R03C09","3","3","9","9","1","","w/o DSPO","37.27","37.27","37.27","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{37.27}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R03C10","3","3","10","10","1","","w/o DSPO","20.36","20.36","20.36","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{20.36}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R03C11","3","3","11","11","1","","w/o DSPO","16.33","16.33","16.33","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{16.33}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R03C12","3","3","12","12","1","","w/o DSPO","18.12","18.12","18.12","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{18.12}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R03C13","3","3","13","13","1","","w/o DSPO","17.67","17.67","17.67","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{17.67}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R04C01","3","4","1","1","1","","w/o CGTA","w/o CGTA","w/o CGTA","w/o CGTA","False","False","False","False","","not_numeric","source/tables/table-03-core-components.tex","w/o CGTA","PASS_CONTENT","","","","",""
"T03R04C02","3","4","2","2","1","","w/o CGTA","10.30","10.30","10.30","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{10.30}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R04C03","3","4","3","3","1","","w/o CGTA","7.83","7.83","7.83","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{7.83}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R04C04","3","4","4","4","1","","w/o CGTA","8.90","8.90","8.90","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{8.90}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R04C05","3","4","5","5","1","","w/o CGTA","8.72","8.72","8.72","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{8.72}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R04C06","3","4","6","6","1","","w/o CGTA","30.76","30.76","30.76","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{30.76}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R04C07","3","4","7","7","1","","w/o CGTA","22.52","22.52","22.52","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{22.52}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R04C08","3","4","8","8","1","","w/o CGTA","26.00","26.00","26.00","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{26.00}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R04C09","3","4","9","9","1","","w/o CGTA","23.61","23.61","23.61","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{23.61}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R04C10","3","4","10","10","1","","w/o CGTA","29.71","29.71","29.71","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{29.71}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R04C11","3","4","11","11","1","","w/o CGTA","17.97","17.97","17.97","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{17.97}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R04C12","3","4","12","12","1","","w/o CGTA","22.39","22.39","22.39","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{22.39}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R04C13","3","4","13","13","1","","w/o CGTA","18.85","18.85","18.85","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{18.85}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R05C01","3","5","1","1","1","","w/o DMIF","w/o DMIF","w/o DMIF","w/o DMIF","False","False","False","False","","not_numeric","source/tables/table-03-core-components.tex","w/o DMIF","PASS_CONTENT","","","","",""
"T03R05C02","3","5","2","2","1","","w/o DMIF","24.23","24.23","24.23","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{24.23}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R05C03","3","5","3","3","1","","w/o DMIF","9.56","9.56","9.56","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{9.56}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R05C04","3","5","4","4","1","","w/o DMIF","13.71","13.71","13.71","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{13.71}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R05C05","3","5","5","5","1","","w/o DMIF","10.66","10.66","10.66","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{10.66}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R05C06","3","5","6","6","1","","w/o DMIF","59.66","59.66","59.66","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{59.66}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R05C07","3","5","7","7","1","","w/o DMIF","45.16","45.16","45.16","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{45.16}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R05C08","3","5","8","8","1","","w/o DMIF","51.41","51.41","51.41","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{51.41}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R05C09","3","5","9","9","1","","w/o DMIF","47.39","47.39","47.39","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{47.39}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R05C10","3","5","10","10","1","","w/o DMIF","37.14","37.14","37.14","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{37.14}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T03R05C11","3","5","11","11","1","","w/o DMIF","21.83","21.83","21.83","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-03-core-components.tex","\SGTGnum{21.83}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
